dataset,sequence_id,group_id,sequence_length,command,run_command_hash,RNAup_version,date_time_utc,exit_status,warning_present,warning_notes,output_file_path,output_detection_note,stdout_path,stderr_path,log_path,stdin_fa_path,command_txt_path,parsed_raw_table_path,file_listing_path,runtime_sec,sequence_sha256,pfScale_used,output_file_sha256
CRW,d.23.m.A.turrita,d.23.m.A.turrita,1077,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:28:25.555852+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.turrita__6389a0e845/d.23.m.A.turrita__6389a0e845_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.turrita__6389a0e845/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.turrita__6389a0e845/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.turrita__6389a0e845/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.turrita__6389a0e845/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.turrita__6389a0e845/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.turrita__6389a0e845/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.A.turrita__6389a0e845/file_listing.json,4.052339792251587,60603989a80b33577566a8e6511c01a50ed55aa872ff9041e711aec911ab30f6,1.0,fe45807ee599a01cd1b12d6ff0dd8d2f7920b76a07d0af1a626ced38d5062586
CRW,d.23.m.C.elegans,d.23.m.C.elegans,953,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:28:29.147546+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.elegans__53fc2af825/d.23.m.C.elegans__53fc2af825_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.elegans__53fc2af825/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.elegans__53fc2af825/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.elegans__53fc2af825/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.elegans__53fc2af825/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.elegans__53fc2af825/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.elegans__53fc2af825/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.elegans__53fc2af825/file_listing.json,3.3891570568084717,ced365b6f39daaf88f854a9fa9de8201218a5889609774ecc74ec4b5ff39649b,1.0,d9efacd7f06e20c88f2664cbebbe048ce7270946df6ddbf2ac97eea214ed8a19
CRW,d.23.m.C.eugametos,d.23.m.C.eugametos,1915,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:28:44.247905+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.eugametos__d6cbaa7c9e/d.23.m.C.eugametos__d6cbaa7c9e_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.eugametos__d6cbaa7c9e/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.eugametos__d6cbaa7c9e/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.eugametos__d6cbaa7c9e/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.eugametos__d6cbaa7c9e/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.eugametos__d6cbaa7c9e/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.eugametos__d6cbaa7c9e/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.eugametos__d6cbaa7c9e/file_listing.json,14.923035860061646,9df2490e12ab8ed5b2c0a031b3c27f79ab9e2a821f6ebb52150c107a21926e42,1.0,99a2a2705ccdf400af93fc66e303a90bcd3c3a637666fa44245fd8b59b1930ab
CRW,d.23.m.C.gigas_No.1,d.23.m.C.gigas_No.1,1314,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:28:50.963678+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.1__6d867d38a6/d.23.m.C.gigas_No.1__6d867d38a6_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.1__6d867d38a6/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.1__6d867d38a6/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.1__6d867d38a6/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.1__6d867d38a6/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.1__6d867d38a6/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.1__6d867d38a6/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.1__6d867d38a6/file_listing.json,6.3774871826171875,d58b0c3cd4c99dd0a1958cb1e2df6259f344c0ed0b0b74348d45e7e24d9d7d68,1.0,82e6f7294d9f569499f5dad8cd3b12ec76357c2d4108f7c07171f2e86364753e
CRW,d.23.m.C.gigas_No.2,d.23.m.C.gigas_No.2,1314,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:28:57.498718+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.2__847e802942/d.23.m.C.gigas_No.2__847e802942_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.2__847e802942/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.2__847e802942/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.2__847e802942/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.2__847e802942/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.2__847e802942/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.2__847e802942/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.gigas_No.2__847e802942/file_listing.json,6.297221899032593,d58b0c3cd4c99dd0a1958cb1e2df6259f344c0ed0b0b74348d45e7e24d9d7d68,1.0,5a9ce961ae0f069fb57913ba4158cd7a20134fd0b5c2cd60a6099274fd84cff1
CRW,d.23.m.C.hongkongensis,d.23.m.C.hongkongensis,1317,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:29:04.121755+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.hongkongensis__8d649e416a/d.23.m.C.hongkongensis__8d649e416a_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.hongkongensis__8d649e416a/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.hongkongensis__8d649e416a/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.hongkongensis__8d649e416a/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.hongkongensis__8d649e416a/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.hongkongensis__8d649e416a/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.hongkongensis__8d649e416a/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.hongkongensis__8d649e416a/file_listing.json,6.385685920715332,2ef17a7076335df5d0faa81e65821117123e3156531661c73de34f53493c2e97,1.0,d2337a9e7ee218306381e155489aa5a5d3d6534a01247200b193719151855bf4
CRW,d.23.m.C.lacertina,d.23.m.C.lacertina,1341,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:29:10.852636+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.lacertina__1a462405c9/d.23.m.C.lacertina__1a462405c9_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.lacertina__1a462405c9/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.lacertina__1a462405c9/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.lacertina__1a462405c9/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.lacertina__1a462405c9/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.lacertina__1a462405c9/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.lacertina__1a462405c9/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.lacertina__1a462405c9/file_listing.json,6.490250110626221,ea09c13979d8a460c3275500a1f552878cd250eebfe4d46ab3821bc865215232,1.0,4e8b4b2b40b0adc1a4b79eb92ffa67b2776bef3077423ca76316067c2bebe7ff
CRW,d.23.m.C.virginica_No.1,d.23.m.C.virginica_No.1,1717,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:29:23.148842+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.1__f8146c3124/d.23.m.C.virginica_No.1__f8146c3124_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.1__f8146c3124/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.1__f8146c3124/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.1__f8146c3124/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.1__f8146c3124/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.1__f8146c3124/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.1__f8146c3124/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.1__f8146c3124/file_listing.json,12.064251899719238,88b11a2ac76d41a9ed2e69ad5402ad50e9d43f442ce19b0b7fcb13b1cce276fc,1.0,b910daf3b01fe4065cd0d5597b4a358c4fffae0e9d94fada64b7f076a75fc1ba
CRW,d.23.m.C.virginica_No.2,d.23.m.C.virginica_No.2,1717,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:29:35.356595+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.2__7ef7c8c0c6/d.23.m.C.virginica_No.2__7ef7c8c0c6_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.2__7ef7c8c0c6/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.2__7ef7c8c0c6/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.2__7ef7c8c0c6/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.2__7ef7c8c0c6/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.2__7ef7c8c0c6/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.2__7ef7c8c0c6/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.C.virginica_No.2__7ef7c8c0c6/file_listing.json,11.899812936782837,88b11a2ac76d41a9ed2e69ad5402ad50e9d43f442ce19b0b7fcb13b1cce276fc,1.0,6c8e5df7625ba8c62ee3af63237f2320dcea86e10124e3098a7b48d59506992d
CRW,d.23.m.H.sapiens.1_No.1,d.23.m.H.sapiens.1_No.1,1558,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:29:43.702825+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.1__fc6599f08b/d.23.m.H.sapiens.1_No.1__fc6599f08b_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.1__fc6599f08b/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.1__fc6599f08b/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.1__fc6599f08b/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.1__fc6599f08b/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.1__fc6599f08b/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.1__fc6599f08b/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.1__fc6599f08b/file_listing.json,8.042610883712769,14e60c5a911a51ebf86a4c7e6018cfc76b67fdf32a5d9a6f53cb0a69fe9b5fb6,1.0,7900c341d91c6dbf61c43b72d48d71033805d1df2dda868671b4ef72f1d8e673
CRW,d.23.m.H.sapiens.1_No.2,d.23.m.H.sapiens.1_No.2,1558,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:29:52.253770+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.2__bea3adfe82/d.23.m.H.sapiens.1_No.2__bea3adfe82_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.2__bea3adfe82/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.2__bea3adfe82/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.2__bea3adfe82/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.2__bea3adfe82/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.2__bea3adfe82/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.2__bea3adfe82/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.2__bea3adfe82/file_listing.json,8.277145862579346,14e60c5a911a51ebf86a4c7e6018cfc76b67fdf32a5d9a6f53cb0a69fe9b5fb6,1.0,6f150cf83b43f5a4035159e43e5f6d5b691a1e479d2efa95116459249d54e823
CRW,d.23.m.H.sapiens.1_No.3,d.23.m.H.sapiens.1_No.3,1558,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:30:00.614691+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.3__90119bbdb7/d.23.m.H.sapiens.1_No.3__90119bbdb7_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.3__90119bbdb7/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.3__90119bbdb7/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.3__90119bbdb7/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.3__90119bbdb7/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.3__90119bbdb7/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.3__90119bbdb7/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.H.sapiens.1_No.3__90119bbdb7/file_listing.json,8.074606657028198,14e60c5a911a51ebf86a4c7e6018cfc76b67fdf32a5d9a6f53cb0a69fe9b5fb6,1.0,afe0761b818e9a0976af15b4f537283ba1f23fc5c100d071b726598f0186fe92
CRW,d.23.m.K.tunicata,d.23.m.K.tunicata,1275,/opt/anaconda3/envs/rna6nt/bin/RNAup -u 1-20 -c SHIME -T 37.0 --salt 1.021 -d2 --pfScale 1.0 --log-file=RNAup.log --log-time,e13f3fb951727087490d92f5e639fa0da481b4734cc9cbf90e57007fccdf2ef6,RNAup 2.7.2,2026-04-04T14:30:06.674424+00:00,0,False,[],/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.K.tunicata__d181e4e3a9/d.23.m.K.tunicata__d181e4e3a9_u1.out,,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.K.tunicata__d181e4e3a9/stdout.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.K.tunicata__d181e4e3a9/stderr.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.K.tunicata__d181e4e3a9/RNAup.log,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.K.tunicata__d181e4e3a9/stdin.fa,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.K.tunicata__d181e4e3a9/command.txt,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.K.tunicata__d181e4e3a9/parsed_raw_table.csv.gz,/Users/hatanaka/rnaup-official-pf1p00/results/rnaup_official_pf1p00/CRW/rnaup_raw/CRW/d.23.m.K.tunicata__d181e4e3a9/file_listing.json,5.778059005737305,dcb4dad250199fabb4a6be0b64ede44d05dd8ab2eb941ef36a0fa3eb3766e496,1.0,5052cfa56517c63281ee187f3b97962ef3933e967658fc272101f82e09ff73fe
